"t","x","y","dt","type"
81.534,1619,1474,0.140000000000001,1
81.714,1324,1371,0.780000000000001,1
82.514,1659,1443,1.879,1
84.413,1958,1595,0.619,1
85.232,2027,1442,0.0999999999999943,1
85.452,2042,1474,0.219999999999999,1
85.972,2122,1450,0.0800000000000125,1
86.312,2100,1475,0.0790000000000077,1
86.411,2120,1461,0.0799999999999983,1
86.551,2133,1464,0.0799999999999983,1
86.651,2097,1461,0.480000000000004,1
87.231,1782,1440,0.780000000000001,1
88.031,1588,1412,1.279,1
89.39,2084,1474,0.0799999999999983,1
91.928,1227,1378,0.579999999999998,1
92.528,1559,1438,0.0999999999999943,1
92.908,1819,1434,0.560000000000002,1
93.747,1285,1398,0.920000000000002,1
94.687,1515,1405,0.240000000000009,1
95.107,1800,1465,0.0799999999999983,1
95.207,1946,1456,0.119,1
95.346,1878,1506,0.11999999999999,1
95.506,1691,1448,0.120000000000005,1
95.646,1580,1435,1.2,1
96.946,1237,1388,0.278999999999996,1
98.085,1398,1380,0.180000000000007,1
98.305,1425,1408,0.239999999999995,1
98.565,1487,1390,0.0799999999999983,1
98.705,1573,1386,0.858999999999995,1
99.604,1138,1398,2.279,1
101.903,1259,1380,0.619,1
102.742,1288,1427,0.61999999999999,1
103.382,1299,1528,3.018,1
106.42,1283,1532,0.280000000000001,1
106.74,1454,1427,0.940000000000012,1
107.7,1407,1462,0.218999999999994,1
108.159,2057,1429,0.199999999999989,1
108.619,1287,1468,0.879999999999995,1
109.518,1406,1513,0.560000000000002,1
110.158,1399,1409,0.379999999999995,1
110.558,1428,1435,3.758,1
114.336,1341,1433,0.838999999999999,1
115.215,1395,1438,0.459999999999994,1
115.835,1255,1505,0.38000000000001,1
116.235,1283,1607,0.280000000000001,1
119.253,1398,1449,6.03700000000001,1
125.33,1354,1463,1.21900000000001,1
126.729,1464,1477,0.879000000000005,1
127.628,1371,1410,0.700000000000003,1
128.468,1359,1403,0.120000000000005,1
128.708,1368,1391,0.0800000000000125,1
129.167,1402,1427,0.0800000000000125,1
129.527,1317,1389,0.440000000000026,1
130.007,1413,1457,0.199999999999989,1
130.227,1290,1439,1.25899999999999,1
131.506,1420,1508,0.539999999999992,1
132.206,1285,1431,0.100000000000023,1
132.486,1234,1516,1.399,1
133.905,1424,1420,0.460000000000008,1
134.385,1387,1455,0.338999999999999,1
134.744,1403,1519,0.259999999999991,1
135.244,1423,1537,1.93899999999999,1
137.363,1437,1428,0.658999999999992,1
138.042,1407,1404,1.13999999999999,1
139.202,1430,1403,0.739000000000004,1
139.961,1436,1373,0.0999999999999943,1
140.081,1359,1382,0.100000000000023,1
140.201,1423,1386,0.0800000000000125,1
140.341,1327,1417,0.120000000000005,1
140.521,1364,1396,0.220000000000027,1
140.841,1390,1371,0.259999999999991,1
141.281,1430,1381,0.120000000000005,1
141.421,1348,1411,0.0800000000000125,1
141.54,1370,1411,0.0810000000000173,1
141.66,1439,1421,0.640000000000015,1
142.6,1267,1426,0.120000000000005,1
142.8,1281,1435,0.0799999999999841,1
142.94,1298,1436,0.0999999999999943,1
143.24,1491,1404,0.138999999999982,1
143.579,1518,1364,0.0799999999999841,1
143.739,1466,1364,0.139999999999986,1
144.019,1441,1370,0.219999999999999,1
144.319,1415,1400,0.838999999999999,1
145.538,1416,1394,0.119999999999976,1
145.678,1420,1406,0.319999999999993,1
146.018,1434,1394,0.979000000000013,1
147.017,1344,1429,0.0999999999999943,1
147.177,1372,1460,0.400000000000006,1
147.657,1369,1443,0.340000000000003,1
148.017,1368,1432,0.400000000000006,1
148.437,1375,1453,0.238999999999976,1
148.696,1383,1437,0.379999999999995,1
149.236,1429,1454,0.640000000000015,1
150.056,1397,1502,1.09899999999999,1
151.335,927,1472,0.620000000000005,1
151.975,759,1458,0.278999999999996,1
152.274,1413,1531,1.38,1
153.714,1310,1527,0.0999999999999943,1
153.894,1438,1549,0.378999999999991,1
154.293,1452,1481,0.0799999999999841,1
154.393,1415,1518,0.0800000000000125,1
154.493,1472,1529,0.0999999999999943,1
154.613,1310,1505,0.159999999999997,1
154.793,1442,1540,0.699999999999989,1
155.653,806,1472,0.0800000000000125,1
155.752,1448,1541,0.219999999999999,1
155.992,1480,1539,0.439999999999998,1
156.452,1475,1527,0.620000000000005,1
157.092,1390,1413,0.0999999999999943,1
157.292,1384,1389,0.318999999999988,1
157.631,1285,1406,0.0800000000000125,1
157.731,1432,1425,0.439999999999998,1
158.191,1377,1360,0.0799999999999841,1
158.291,1420,1414,0.180000000000007,1
158.631,757,1406,0.0800000000000125,1
158.731,1368,1403,0.300000000000011,1
159.051,1258,1415,0.579000000000008,1
159.65,746,1417,0.0600000000000023,1
159.87,1337,1437,0.139999999999986,1
160.03,1405,1451,0.0999999999999943,1
160.15,1414,1446,0.239999999999981,1
160.53,1364,1379,0.159999999999997,1
160.71,1435,1447,0.0799999999999841,1
161.349,1396,1433,0.140000000000015,1
161.589,1364,1461,1.19999999999999,1
166.946,1572,1073,0.120000000000005,1
167.266,1776,776,0.120000000000005,1
167.406,1817,694,0.159999999999997,1
172.963,3146,689,0.0999999999999943,1
173.183,3092,693,0.0800000000000125,1
173.423,2120,693,0.558999999999997,1
174.122,1905,670,0.279999999999973,1
174.622,868,616,0.0799999999999841,1
175.142,2075,665,0.259000000000015,1
175.821,1982,622,0.280000000000001,1
176.861,3288,792,0.219000000000023,1
177.16,2672,868,0.560000000000002,1
177.94,2071,1031,0.0999999999999943,1
178.06,2166,977,0.199999999999989,1
178.62,1076,799,0.0799999999999841,1
179.079,905,846,0.340000000000003,1
179.539,909,843,0.219999999999999,1
179.879,1138,1010,0.899000000000001,1
180.818,1012,942,0.419999999999987,1
181.318,1086,895,0.119999999999976,1
181.518,1380,719,0.139999999999986,1
181.698,1364,735,0.0999999999999943,1
182.158,1815,843,0.240000000000009,1
182.418,1770,840,0.698999999999984,1
183.177,1979,827,0.360000000000014,1
183.557,2072,864,0.160000000000025,1
183.917,1843,844,0.0800000000000125,1
184.097,1916,699,2.178,1
186.335,2046,1088,0.179999999999978,1
186.895,1548,2085,0.239999999999981,1
187.415,1667,1298,0.0999999999999943,1
187.535,1679,1186,0.180000000000007,1
187.754,1591,1379,0.180000000000007,1
187.974,1455,1439,1.12,1
189.234,1990,1522,0.0799999999999841,1
189.354,1985,1490,0.518999999999977,1
190.213,2166,1211,0.120000000000005,1
190.373,2168,1135,0.120000000000005,1
190.573,2415,1451,0.0999999999999943,1
190.693,2352,1410,0.47999999999999,1
191.193,2077,1341,0.278999999999996,1
191.592,2175,1454,0.299999999999983,1
191.912,2028,1524,0.840000000000003,1
192.772,2171,1446,0.459000000000003,1
193.311,2186,1431,0.560000000000002,1
193.971,2082,1494,0.539999999999992,1
194.531,2070,1400,0.538999999999987,1
195.11,2219,1418,0.159999999999997,1
195.55,1388,1481,0.239999999999981,1
195.81,1323,1416,0.219999999999999,1
196.07,1152,1416,1.91900000000001,1
198.009,1310,1464,1.119,1
199.148,1235,1485,1.79900000000001,1
200.967,1397,1636,0.45999999999998,1
205.345,1376,1490,0.538999999999987,1
235.028,1481,1467,0.260000000000019,1
235.308,1372,1468,1.15900000000002,1
236.487,1468,1507,0.740000000000009,1
237.247,1518,1520,0.718999999999994,1
238.006,1363,1443,0.740000000000009,1
238.766,602,1376,0.140000000000015,2
238.926,1438,1449,0.0800000000000125,1
239.086,1302,1451,1.45899999999997,1
240.565,602,1393,0.180000000000007,2
240.765,1292,1453,0.100000000000023,1
240.925,621,1394,0.0989999999999895,2
241.044,1520,1463,1.09999999999999,1
244.063,1458,1484,0.120000000000005,1
244.283,1328,1497,0.459000000000003,1
254.377,1361,1531,0.259999999999991,1
254.657,941,1492,3.91799999999998,1
268.069,1454,1513,1.91899999999998,1
270.008,506,1432,0.120000000000005,2
271.927,1425,1501,1.91899999999998,1
274.885,1491,2042,0.460000000000036,1
275.525,1376,1451,1.05900000000003,1
278.243,1359,1474,0.899999999999977,1
279.223,1442,1464,0.579999999999984,1
279.823,1457,1510,2.59800000000001,1
284.72,841,1425,0.599999999999966,1
285.339,1419,1497,0.160000000000025,1
289.457,1379,1489,0.980000000000018,1
290.457,1189,1368,0.85899999999998,1
291.336,488,1327,0.259999999999991,2
291.676,483,1330,0.379999999999995,2
292.076,1352,1394,1.25899999999996,1
293.355,1185,1397,0.71999999999997,1
294.095,1307,1398,0.738999999999976,1
294.854,1352,1395,0.0800000000000409,1
294.954,1410,1479,0.620000000000005,1
295.594,1315,1476,4.197,1
301.59,1382,1438,4.15800000000002,1
305.788,1278,1386,0.798999999999978,1
306.627,1375,1600,0.360000000000014,1
307.027,1427,1510,0.0800000000000409,1
307.127,942,1381,1.29899999999998,1
308.446,959,1371,0.139999999999986,1
308.626,1372,1637,1.08000000000004,1
309.806,1408,1659,0.220000000000027,1
310.066,1012,1407,0.719000000000051,1
310.805,1255,1410,2.79899999999998,1
313.624,646,1370,0.459000000000003,2
314.103,1410,1406,0.339999999999975,1
314.463,1380,1372,0.939999999999998,1
315.462,1007,1359,0.180000000000007,1
315.882,1343,1367,1.01999999999998,1
316.922,1393,1472,1.13899999999995,1
318.081,1309,1408,0.120000000000005,1
318.221,1246,1447,0.0799999999999841,1
318.441,1271,1422,0.120000000000005,1
318.721,1329,1376,0.838999999999999,1
319.58,1492,1343,0.100000000000023,1
319.74,1522,1368,0.0799999999999841,1
319.92,1534,1373,0.0799999999999841,1
320.12,1583,1340,0.100000000000023,1
320.38,1566,1361,0.379999999999995,1
320.779,1532,1372,0.399999999999977,1
321.359,1508,1554,0.420000000000016,1
321.879,607,1383,0.0999999999999659,2
321.999,1050,1404,0.139999999999986,1
322.159,574,1401,0.379000000000019,2
322.558,1287,1526,0.259999999999991,1
322.878,1396,1435,0.100000000000023,1
322.998,553,1361,0.340000000000032,2
323.358,1097,1407,0.300000000000011,1
323.678,1431,1426,0.240000000000009,1
323.938,1427,1612,0.859000000000037,1
324.877,1435,1577,0.0799999999999841,1
324.977,1446,1480,1.53900000000004,1
326.536,617,1396,0.199999999999989,2
326.756,1431,1475,5.97700000000003,1
333.093,1459,1473,0.579000000000008,1
333.812,1473,1474,1.49899999999997,1
335.331,1430,1482,1.899,1
337.41,1423,1494,2.459,1
345.046,1470,1504,0.259999999999991,1
345.326,1373,1471,1.51900000000001,1
347.684,1237,1506,0.479999999999961,1
348.184,1364,1521,1.29899999999998,1
350.083,648,1448,0.139999999999986,2
350.243,858,1455,0.699000000000012,1
351.022,599,1424,0.139999999999986,2
351.302,601,1423,0.399999999999977,2
351.742,604,1424,0.0799999999999841,2
351.942,1456,1489,0.0799999999999841,1
352.102,1456,1496,0.220000000000027,1
352.482,604,1429,0.258999999999958,2
352.841,606,1432,0.45999999999998,2
353.321,1456,1487,0.259999999999991,1
356.319,1434,1493,1.21999999999997,1
358.438,1283,1455,0.480000000000018,1
358.938,664,1382,0.199999999999989,2
359.158,662,1385,0.259999999999991,2
359.438,1503,1446,0.218999999999994,1
359.677,665,1362,0.159999999999968,2
359.857,1502,1471,0.779999999999973,1
360.657,644,1363,0.0800000000000409,2
360.757,1500,1465,0.0799999999999841,1
360.857,642,1366,0.119999999999948,2
360.997,1492,1475,2.83799999999997,1
363.855,1495,1479,2.81899999999996,1
366.913,1568,2106,0.180000000000007,1
367.113,1513,2071,0.100000000000023,1
367.313,1734,2142,0.360000000000014,1
367.733,1477,2093,0.21999999999997,1
367.993,1763,2056,0.5,1
368.692,1354,1482,2.87900000000002,1
371.591,1491,1486,1.51900000000001,1
373.15,612,1351,0.379999999999995,2
373.61,1250,1415,0.378999999999962,1
374.489,1432,1471,2.13900000000001,1
376.648,1414,1439,0.439999999999998,1
377.108,1425,1416,0.819000000000017,1
377.947,1412,1439,0.920000000000016,1
378.927,1239,1466,0.59899999999999,1
379.726,578,1373,0.139999999999986,2
379.886,1486,1478,0.299999999999955,1
380.366,1115,1411,0.480000000000018,1
381.005,1301,1408,1.38,1
382.405,567,1331,0.180000000000007,2
382.605,1437,1426,0.298999999999978,1
382.944,1280,1432,0.159999999999968,1
383.124,1401,1429,0.359999999999957,1
383.504,1282,1525,0.419999999999959,1
384.384,2127,1153,0.0790000000000077,1
384.523,1953,1179,0.0799999999999841,1
384.743,1822,1118,0.240000000000009,1
385.123,1820,1121,0.139999999999986,1
386.742,1364,1051,2.07900000000001,1
388.841,1129,984,0.5,1
390.1,1416,1196,0.299999999999955,1
390.44,1233,980,1.11900000000003,1
391.679,1387,1289,0.120000000000005,1
391.819,1302,978,0.419999999999959,1
392.319,1382,1440,0.300000000000011,1
392.639,1172,1449,0.399999999999977,1
393.059,1406,1457,0.418999999999983,1
393.498,1236,1481,0.120000000000005,1
393.698,1330,1082,0.100000000000023,1
393.998,1421,1079,0.400000000000034,1
394.458,1392,1085,0.119999999999948,1
394.718,1395,1095,0.0999999999999659,1
394.838,551,1172,0.31899999999996,2
395.677,1347,1030,0.139999999999986,1
395.877,1420,1061,0.159999999999968,1
396.077,1402,1095,0.259999999999991,1
396.377,1256,985,0.180000000000007,1
396.637,1256,982,0.459000000000003,1
397.136,1256,995,0.119999999999948,1
397.336,1353,1009,0.0799999999999841,1
397.436,1357,1018,0.100000000000023,1
397.576,1197,979,0.5,1
398.096,1245,985,0.379999999999995,1
398.496,1271,1002,0.519000000000005,1
399.035,1335,1106,0.0999999999999659,1
399.375,1387,1044,0.160000000000025,1
399.555,1391,1046,0.120000000000005,1
399.975,1280,863,0.120000000000005,1
400.514,1418,913,0.240000000000009,1
400.774,1347,921,0.560000000000002,1
401.554,1359,805,0.300000000000011,1
402.173,1423,903,0.120000000000005,1
402.313,1323,890,0.180000000000007,1
402.513,1352,938,0.28000000000003,1
402.853,1348,944,0.120000000000005,1
402.993,1466,1024,0.120000000000005,1
403.473,1298,1468,0.0999999999999659,1
403.653,856,1372,2.95799999999997,1
406.631,1284,1528,0.819000000000017,1
407.47,1137,1422,0.659999999999968,1
408.15,1286,1528,0.879999999999995,1
409.09,1243,1379,0.379000000000019,1
409.489,863,1383,0.380000000000052,1
409.889,1320,1434,0.620000000000005,1
410.529,453,1353,0.579000000000008,2
411.128,672,1392,0.639999999999986,2
411.868,1314,1390,0.160000000000025,1
413.807,1637,1394,0.798999999999978,1
414.686,1334,1418,0.0800000000000409,1
414.786,1304,1435,0.980000000000018,1
415.786,1407,1480,0.279999999999973,1
416.205,1170,1430,4.55799999999999,1
420.783,1388,1456,0.738999999999976,1
421.542,1491,1493,0.980000000000018,1
422.542,1479,1619,0.660000000000025,1
423.242,1369,1495,3.59699999999998,1
426.859,1023,1470,0.400000000000034,1
427.279,1481,1632,1.19999999999999,1
428.499,1355,1486,0.698999999999955,1
429.358,1428,1466,1.49900000000002,1
430.897,847,1375,0.379999999999995,1
431.317,1437,1472,0.819000000000017,1
432.156,1294,1441,0.279999999999973,1
432.476,1501,1637,0.319999999999993,1
432.836,1307,1409,0.159999999999968,1
433.076,1134,1455,1.93899999999996,1
435.055,10,1369,0.0999999999999659,2
435.195,621,1419,0.0799999999999841,2
435.295,1127,1498,1.57900000000001,1
436.894,952,1400,1.959,1
438.893,1422,1513,0.859000000000037,1
439.812,1250,1458,0.21999999999997,1
440.152,582,1363,0.160000000000025,2
440.332,1456,1552,0.180000000000007,1
440.672,1140,1435,0.278999999999996,1
440.971,1364,1430,2.19900000000001,1
443.19,805,1378,0.28000000000003,1
443.53,1149,1427,0.200000000000045,1
443.79,1230,1399,2.678,1
446.488,1340,1447,0.139999999999986,1
446.828,768,1367,0.0800000000000409,1
446.968,1275,1413,0.560000000000002,1
447.548,1437,1425,0.379000000000019,1
447.947,1397,1418,0.120000000000005,1
448.087,1458,1405,0.180000000000007,1
448.367,1377,1445,0.45999999999998,1
448.927,1334,1604,0.739999999999952,1
451.465,1451,1428,8.71600000000001,1
460.201,949,1458,1.19899999999996,1
461.42,1379,1435,2.41800000000001,1
463.858,1432,1554,0.259999999999991,1
464.138,1442,1455,0.120000000000005,1
464.298,1369,1421,0.279999999999973,1
464.618,605,1324,0.199999999999989,2
464.838,1467,1423,1.399,1
466.317,1368,1397,0.740000000000009,1
467.117,1264,1402,1.899,1
469.036,600,1336,0.178999999999974,2
469.315,1458,1417,1.59899999999999,1
470.954,1703,1453,0.120000000000005,1
471.194,1685,1477,0.379999999999995,1
471.594,1611,1426,0.0799999999999841,1
471.774,1607,1397,0.100000000000023,1
471.894,1655,1462,0.139999999999986,1
472.114,1660,1451,0.220000000000027,1
472.394,1656,1441,0.159999999999968,1
472.574,1625,1413,0.0989999999999895,1
472.693,1659,1453,0.120000000000005,1
472.873,1660,1433,0.220000000000027,1
473.113,1663,1420,0.439999999999998,1
473.593,1424,1410,0.199999999999989,1
473.813,1442,1416,3.25800000000004,1
477.131,1588,1424,0.819000000000017,1
478.01,1564,1425,2.959,1
480.989,1376,1413,0.559000000000026,1
481.708,1454,1404,0.45999999999998,1
482.188,1632,1384,0.100000000000023,1
482.308,1661,1455,0.400000000000034,1
482.768,1430,1405,3.858,1
486.646,1455,1421,0.59899999999999,1
487.265,1452,1509,0.120000000000005,1
487.405,1418,1587,0.600000000000023,1
488.025,1442,1438,2.09900000000005,1
491.763,1455,1444,1.49900000000002,1
493.282,1489,1434,1.55900000000003,1
494.861,1421,1427,5.55700000000002,1
500.438,641,1363,0.100000000000023,2
500.598,1113,1454,1.61899999999997,1
502.237,1412,1452,3.25799999999998,1
506.474,1362,1378,3.87799999999999,1
510.392,1411,1485,2.05900000000003,1
512.511,1395,1478,1.31900000000007,1
513.89,1389,1473,0.340000000000032,1
515.749,1302,1506,1.73900000000003,1
519.267,1190,1489,3.37799999999993,1
522.665,489,1402,0.280000000000086,2
522.965,644,1428,0.858999999999924,2
523.844,1252,1500,6.03699999999992,1
529.981,1377,1506,1.59900000000005,1
531.74,1398,1519,1.23900000000003,1
533.039,1397,1516,0.580000000000041,1
533.639,1436,1495,0.139999999999986,1
533.799,1397,1510,1.03899999999999,1
534.878,1401,1525,2.399,1
537.297,1466,1600,0.458999999999946,1
537.776,1389,1503,0.280000000000086,1
538.076,1413,1523,0.240000000000009,1
538.336,1475,1617,0.480000000000018,1
538.856,1377,1578,0.340000000000032,1
539.575,1209,1545,0.0999999999999091,1
539.775,1375,1537,1.12,1
540.915,1410,1581,0.240000000000009,1
541.175,1360,1609,0.0790000000000646,1
541.274,1387,1590,0.17999999999995,1
541.474,1371,1492,0.240000000000009,1
541.734,1388,1507,0.599999999999909,1
542.414,1401,1522,1.31899999999996,1
544.093,1389,1574,0.0800000000000409,1
544.313,540,1434,0.100000000000023,2
544.513,1384,1525,1.85899999999992,1
546.392,875,1491,0.0999999999999091,1
546.512,1322,1559,0.239000000000033,1
546.771,536,1428,0.120000000000005,2
546.991,1419,1593,0.159999999999968,1
547.471,1458,1600,2.95799999999997,1
550.589,1366,1581,0.8599999999999,1
551.549,1358,1439,0.0800000000000409,1
551.689,1347,1455,0.219000000000051,1
551.928,1457,1393,0.480000000000018,1
552.468,1499,1405,0.360000000000014,1
552.948,1525,1454,0.678999999999974,1
553.647,1474,1434,0.519999999999982,1
554.247,1316,1427,1.23900000000003,1
555.506,1538,1473,1.65899999999999,1
557.205,1413,1534,0.279999999999973,1
557.505,1429,1547,0.940000000000055,1
558.465,1499,1472,0.519000000000005,1
559.004,1536,1468,4.61799999999994,1
563.642,1471,1453,0.279999999999973,1
563.962,1506,1463,5.976,1
569.958,1530,1479,0.899999999999977,1
571.317,1957,2120,0.299999999999955,1
571.837,1533,1411,0.899999999999977,1
572.757,1374,1459,0.179000000000087,1
572.976,1481,1420,0.620000000000005,1
575.315,1548,1423,5.29699999999991,1
580.632,1459,1402,1.83900000000006,1
582.491,1423,1428,1.45900000000006,1
583.97,1432,1523,0.319999999999936,1
584.33,1315,1420,0.139999999999986,1
584.57,1025,1406,0.798999999999978,1
585.409,1399,1418,0.82000000000005,1
586.269,1230,1395,0.439999999999941,1
586.849,1251,1401,0.678999999999974,1
587.548,1217,1423,1.61900000000003,1
589.187,1294,1419,1.51900000000001,1
590.726,1315,1422,2.399,1
593.505,2111,1428,0.0800000000000409,1
593.625,1953,1435,0.200000000000045,1
594.084,2268,1399,0.540000000000077,1
594.644,2229,1532,0.980000000000018,1
595.664,2362,1485,0.619000000000028,1
596.363,2370,1417,0.3599999999999,1
596.743,2245,1533,0.599999999999909,1
597.383,2037,1478,1.15899999999999,1
598.562,2013,1469,1.05899999999997,1
599.661,2046,1570,0.540000000000077,1
600.621,1976,1283,0.139999999999986,1
600.801,2109,1514,1.87899999999991,1
602.879,2093,1511,2.21899999999994,1
613.373,2047,1562,0.17999999999995,1
613.573,2000,1475,3.27800000000002,1
616.911,2018,1485,0.240000000000009,1
617.171,2033,1468,2.21899999999994,1
619.47,2044,1456,0.299999999999955,1
619.85,2183,1400,0.220000000000027,1
620.09,2097,1427,0.298999999999978,1
620.409,2160,1431,0.360000000000014,1
620.789,2041,1484,0.340000000000032,1
621.329,2132,1452,0.379999999999995,1
621.729,2192,1412,0.278999999999996,1
622.068,2092,1439,0.159999999999968,1
622.308,2025,1482,0.200000000000045,1
622.528,2007,1446,0.299999999999955,1
622.868,1315,1358,0.120000000000005,1
623.008,2035,1416,0.0799999999999272,1
623.128,2026,1460,0.539999999999964,1
623.688,2017,1432,0.0790000000000646,1
623.787,2063,1460,2.11899999999991,1
626.106,1948,1409,0.17999999999995,1
626.346,2023,1387,0.100000000000023,1
626.566,2019,1388,0.100000000000023,1
626.686,1999,1372,0.139999999999986,1
626.886,2023,1420,0.300000000000068,1
627.206,2004,1503,0.13900000000001,1
627.405,2032,1512,0.379999999999995,1
628.005,2086,1425,0.159999999999968,1
628.345,2115,1421,0.279999999999973,1
628.645,2022,1417,0.240000000000009,1
628.925,2041,1434,0.158999999999992,1
629.124,2141,1426,0.240000000000009,1
629.424,2112,1449,0.200000000000045,1
629.664,2181,1434,0.300000000000068,1
630.064,2160,1427,0.680000000000064,1
630.763,2030,1450,1.19999999999993,1
631.983,1997,1443,0.100000000000023,1
632.183,2040,1451,0.938999999999965,1
633.182,2121,1533,0.220000000000027,1
633.522,2162,1476,0.17999999999995,1
633.742,2205,1413,0.139999999999986,1
634.222,2163,1466,0.259000000000015,1
634.501,1800,1403,0.100000000000023,1
634.621,2081,1431,0.220000000000027,1
635.001,2042,1416,0.100000000000023,1
635.261,2077,1455,0.32000000000005,1
635.601,2090,1439,0.240000000000009,1
635.861,2013,1452,0.438999999999965,1
636.44,1919,1429,0.159999999999968,1
636.66,2029,1434,0.139999999999986,1
636.82,2004,1420,0.0999999999999091,1
636.94,2116,1440,0.319999999999936,1
637.6,2098,1425,0.178999999999974,1
637.799,2114,1434,0.519999999999982,1
638.379,2117,1416,0.439999999999941,1
638.839,2098,1415,0.0799999999999272,1
639.479,2027,1555,0.338999999999942,1
639.998,2153,1451,0.139999999999986,1
640.158,2103,1435,0.120000000000005,1
640.298,2120,1434,0.519999999999982,1
640.878,2039,1398,0.120000000000005,1
641.018,2023,1407,0.100000000000023,1
641.138,2152,1407,0.100000000000023,1
642.037,2158,1440,0.17999999999995,1
642.277,2184,1390,0.259999999999991,1
642.557,2128,1393,0.120000000000005,1
642.697,2189,1420,0.240000000000009,1
642.997,2115,1445,0.13900000000001,1
643.516,1874,1402,0.100000000000023,1
643.736,2002,1462,0.360000000000014,1
644.116,2015,1486,0.100000000000023,1
644.236,2138,1541,0.379999999999995,1
644.756,2162,1386,0.158999999999992,1
645.155,2019,1424,0.120000000000005,1
645.475,2035,1507,0.539999999999964,1
646.035,2144,1586,0.839000000000055,1
646.994,1959,1411,0.17999999999995,1
647.274,2032,1469,0.240000000000009,1
647.614,2000,1452,0.0799999999999272,1
647.714,1937,1433,0.139999999999986,1
647.874,2047,1440,0.159999999999968,1
648.194,2013,1453,0.119000000000028,1
649.413,2059,1451,1.93899999999996,1
651.572,1781,716,0.219000000000051,1
651.871,1775,546,0.340000000000032,1
652.231,1556,499,0.100000000000023,1
652.391,1546,513,0.420000000000073,1
652.871,1742,507,0.0800000000000409,1
652.971,1819,531,0.100000000000023,1
653.091,1944,599,0.538999999999987,1
653.65,2018,625,0.159999999999968,1
653.89,2074,861,0.220000000000027,1
654.13,2056,850,0.159999999999968,1
654.31,1969,800,0.0800000000000409,1
654.41,2047,898,0.160000000000082,1
654.61,2008,812,0.159999999999968,1
654.79,2052,890,0.280000000000086,1
655.09,2010,805,0.298999999999978,1
655.409,2051,915,0.200000000000045,1
655.809,2039,849,0.259999999999991,1
656.089,1989,737,0.119999999999891,1
656.229,1932,736,0.639999999999986,1
657.029,1963,712,0.0789999999999509,1
657.168,1897,683,0.100000000000023,1
657.348,2024,686,0.360000000000014,1
657.728,1909,740,0.200000000000045,1
658.008,841,882,0.0999999999999091,1
658.128,1447,1175,0.120000000000005,1
658.308,1405,1123,0.399999999999977,1
658.728,1375,1097,0.0990000000000464,1
658.887,1326,1005,0.0800000000000409,1
658.987,1428,1103,0.340000000000032,1
659.407,1451,1110,0.159999999999968,1
659.587,1259,1056,0.0800000000000409,1
659.907,1479,1084,0.360000000000014,1
660.367,1475,1097,0.120000000000005,1
660.606,1467,1135,0.279999999999973,1
660.906,1447,1055,0.360000000000014,1
661.366,1428,1028,1.399,1
662.805,1448,1030,0.0800000000000409,1
662.925,1500,1075,1.35900000000004,1
664.304,1498,1032,0.220000000000027,1
664.544,1525,1062,0.379999999999995,1
665.044,1583,1172,0.839000000000055,1
665.983,1724,1055,0.100000000000023,1
666.243,1684,1059,0.120000000000005,1
666.463,1805,1266,2.93799999999999,1
669.421,1938,1281,0.0999999999999091,1
669.581,1943,1324,0.240000000000009,1
669.901,1890,1201,0.379999999999995,1
670.381,2177,1268,0.379999999999995,1
670.801,2186,1239,0.0999999999999091,1
670.981,2227,1222,0.759000000000015,1
671.9,2107,1107,0.100000000000023,1
675.298,1760,1108,0.100000000000023,1
675.418,1724,1123,0.399999999999977,1
676.198,1777,1122,0.178999999999974,1
676.437,1793,1127,0.860000000000014,1
677.437,1689,1102,0.379999999999995,1
678.057,1782,1056,0.198999999999955,1
678.296,1899,1050,0.279999999999973,1
678.596,1855,1055,0.299999999999955,1
678.916,1918,1046,0.259999999999991,1
679.376,1585,1058,0.180000000000064,1
679.576,1449,1075,4.23699999999997,1
683.833,1469,1097,0.32000000000005,1
684.193,1658,1134,0.519999999999982,1
684.753,1712,1135,0.519000000000005,1
685.332,1668,1123,0.0800000000000409,1
685.432,1691,1140,0.120000000000005,1
685.632,1684,1157,0.180000000000064,1
686.152,1393,1134,0.678999999999974,1
686.871,1677,1112,0.340000000000032,1
687.471,1644,1079,0.379999999999995,1
688.251,1156,940,0.100000000000023,1
688.69,974,962,0.279999999999973,1
689.03,485,1082,0.160000000000082,2
689.41,780,1042,0.160000000000082,1
689.59,790,996,0.17999999999995,1
689.79,688,948,0.0800000000000409,2
689.89,842,907,0.100000000000023,1
690.529,938,874,0.220000000000027,1
690.769,922,755,0.159999999999968,1
691.009,1430,1264,0.580000000000041,1
691.629,887,1065,0.100000000000023,1
691.949,864,1035,0.0800000000000409,1
692.148,487,1010,0.240000000000009,2
692.448,528,987,0.5,2
692.968,534,1016,0.899000000000001,2
693.887,730,1042,0.600000000000023,2
694.507,827,940,0.180000000000064,1
694.727,563,1004,0.279999999999973,2
695.027,567,1083,0.439999999999941,2
695.487,627,987,1.83900000000006,2
697.345,666,963,0.199999999999932,2
697.565,691,1045,0.239999999999895,2
697.965,556,980,0.319999999999936,2
698.325,795,1052,0.620000000000005,1
698.985,813,1247,0.458999999999946,1
699.524,729,1074,0.139999999999986,2
699.684,754,1050,0.5,1
700.224,679,1011,0.279999999999973,2
700.524,525,968,0.63900000000001,2
701.203,538,986,1.69900000000007,2
703.082,776,1026,0.759999999999991,1
703.962,646,1070,1.279,2
